id,release_date,movie,production_budget,domestic_gross_x,worldwide_gross,net_profit,ROI,release_year,clean_movie,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,clean_title_x,primary_genre,title,studio,domestic_gross_y,foreign_gross,year,total_gross,clean_title_y
54,1996-11-15,The Mirror Has Two Faces,42000000.0,41267469.0,41267469.0,-732531.0,-0.017441214285714286,1996,the mirror has two faces,,,,,,,,,,Unknown,,,,,,,
55,2011-03-11,Red Riding Hood,42000000.0,37662162.0,91678442.0,49678442.0,1.1828200476190476,2011,red riding hood,tt1486185,Red Riding Hood,Red Riding Hood,2011.0,100.0,"Fantasy,Horror,Mystery",5.5,102369.0,red riding hood,Fantasy,Red Riding Hood,WB,37700000.0,51500000.0,2011.0,89200000.0,red riding hood
56,2002-01-25,The Mothman Prophecies,42000000.0,35228696.0,56438555.0,14438555.0,0.34377511904761904,2002,the mothman prophecies,,,,,,,,,,Unknown,,,,,,,
57,1989-07-14,Licence to Kill,42000000.0,34667015.0,156167015.0,114167015.0,2.718262261904762,1989,licence to kill,,,,,,,,,,Unknown,,,,,,,
58,2018-12-25,Holmes & Watson,42000000.0,30568743.0,41926605.0,-73395.0,-0.0017475,2018,holmes & watson,tt1255919,Holmes & Watson,Holmes & Watson,2018.0,90.0,"Adventure,Comedy,Crime",3.8,17661.0,holmes & watson,Adventure,,,,,,,
59,2012-01-27,One for the Money,42000000.0,26414527.0,36197221.0,-5802779.0,-0.13816140476190475,2012,one for the money,tt1598828,One for the Money,One for the Money,2012.0,91.0,"Action,Comedy,Crime",5.3,38473.0,one for the money,Action,One For the Money,LGF,26400000.0,10500000.0,2012.0,36900000.0,one for the money
60,2001-03-09,15 Minutes,42000000.0,24375436.0,56331864.0,14331864.0,0.3412348571428571,2001,15 minutes,,,,,,,,,,Unknown,,,,,,,
61,2005-09-16,Lord of War,42000000.0,24149632.0,60437727.0,18437727.0,0.4389935,2005,lord of war,,,,,,,,,,Unknown,,,,,,,
62,1993-05-28,Super Mario Bros.,42000000.0,20844907.0,20844907.0,-21155093.0,-0.5036926904761905,1993,super mario bros.,,,,,,,,,,Unknown,,,,,,,
63,1992-10-02,Hero,42000000.0,19487173.0,66787173.0,24787173.0,0.5901707857142857,1992,hero,,,,,,,,,,Unknown,,,,,,,
64,2012-01-27,Man on a Ledge,42000000.0,18620000.0,49621440.0,7621440.0,0.18146285714285715,2012,man on a ledge,tt1568338,Man on a Ledge,Man on a Ledge,2012.0,102.0,"Action,Adventure,Crime",6.6,137507.0,man on a ledge,Action,Man on a Ledge,LG/S,18600000.0,27600000.0,2012.0,46200000.0,man on a ledge
65,2010-12-03,The Warrior's Way,42000000.0,5666340.0,8514325.0,-33485675.0,-0.7972779761904762,2010,the warrior's way,tt1032751,The Warrior's Way,The Warrior's Way,2010.0,100.0,"Action,Fantasy,Western",6.3,24271.0,the warrior's way,Action,The Warrior's Way,Rela.,5700000.0,5400000.0,2010.0,11100000.0,the warrior's way
66,1997-04-18,McHale's Navy,42000000.0,4408420.0,4408420.0,-37591580.0,-0.895037619047619,1997,mchale's navy,,,,,,,,,,Unknown,,,,,,,
67,2010-05-28,Micmacs,42000000.0,1259693.0,11756922.0,-30243078.0,-0.7200732857142857,2010,micmacs,,,,,,,,,,Unknown,Micmacs,SPC,1300000.0,15100000.0,2010.0,16400000.0,micmacs
68,2006-12-31,Les BronzÃ©s 3: amis pour la vie,42000000.0,0.0,83833602.0,41833602.0,0.9960381428571429,2006,les bronzã©s 3 amis pour la vie,,,,,,,,,,Unknown,,,,,,,
69,2015-12-31,Pourquoi j'ai pas mangÃ© mon pÃ¨re,42000000.0,0.0,15451663.0,-26548337.0,-0.632103261904762,2015,pourquoi j'ai pas mangã© mon pã¨re,,,,,,,,,,Unknown,,,,,,,
70,2002-11-08,8 Mile,41000000.0,116724075.0,245768384.0,204768384.0,4.994350829268293,2002,8 mile,,,,,,,,,,Unknown,,,,,,,
71,2019-05-31,Rocketman,41000000.0,57342725.0,108642725.0,67642725.0,1.6498225609756099,2019,rocketman,tt2066051,Rocketman,Rocketman,2019.0,121.0,"Biography,Drama,Music",7.7,24266.0,rocketman,Biography,,,,,,,
72,2001-05-11,A Knightâs Tale,41000000.0,56083966.0,100622586.0,59622586.0,1.4542094146341464,2001,a knightâs tale,,,,,,,,,,Unknown,,,,,,,
73,2003-08-22,The Medallion,41000000.0,22108977.0,22108977.0,-18891023.0,-0.4607566585365854,2003,the medallion,,,,,,,,,,Unknown,,,,,,,
74,2011-10-14,The Big Year,41000000.0,7204138.0,7684524.0,-33315476.0,-0.8125725853658536,2011,the big year,tt1053810,The Big Year,The Big Year,2011.0,100.0,Comedy,6.2,39522.0,the big year,Comedy,The Big Year,Fox,7200000.0,244000.0,2011.0,7444000.0,the big year
75,1999-08-06,The Sixth Sense,40000000.0,293506292.0,672806292.0,632806292.0,15.8201573,1999,the sixth sense,,,,,,,,,,Unknown,,,,,,,
76,2005-07-15,Wedding Crashers,40000000.0,209218368.0,283218368.0,243218368.0,6.0804592,2005,wedding crashers,,,,,,,,,,Unknown,,,,,,,
77,2010-06-11,The Karate Kid,40000000.0,176591618.0,351774938.0,311774938.0,7.79437345,2010,the karate kid,tt1155076,The Karate Kid,The Karate Kid,2010.0,140.0,"Action,Drama,Family",6.2,146401.0,the karate kid,Action,The Karate Kid,Sony,176600000.0,182500000.0,2010.0,359100000.0,the karate kid
78,2015-02-13,Fifty Shades of Grey,40000000.0,166167230.0,570998101.0,530998101.0,13.274952525,2015,fifty shades of grey,tt2322441,Fifty Shades of Grey,Fifty Shades of Grey,2015.0,125.0,"Drama,Romance,Thriller",4.1,279126.0,fifty shades of grey,Drama,Fifty Shades of Grey,Uni.,166200000.0,404800000.0,2015.0,571000000.0,fifty shades of grey
79,2009-06-19,The Proposal,40000000.0,163958031.0,314709717.0,274709717.0,6.867742925,2009,the proposal,,,,,,,,,,Unknown,,,,,,,
80,2013-12-13,American Hustle,40000000.0,150117807.0,257878294.0,217878294.0,5.44695735,2013,american hustle,tt1800241,American Hustle,American Hustle,2013.0,138.0,"Crime,Drama",7.2,418221.0,american hustle,Crime,American Hustle,Sony,150100000.0,101100000.0,2013.0,251200000.0,american hustle
81,2019-05-17,John Wick: Chapter 3 â Parabellum,40000000.0,141744320.0,256498033.0,216498033.0,5.412450825,2019,john wick chapter 3 â parabellum,,,,,,,,,,Unknown,,,,,,,
82,2003-12-25,Cheaper by the Dozen,40000000.0,138614544.0,190212113.0,150212113.0,3.755302825,2003,cheaper by the dozen,,,,,,,,,,Unknown,,,,,,,
83,2014-07-25,Lucy,40000000.0,126573960.0,457507776.0,417507776.0,10.4376944,2014,lucy,tt2872732,Lucy,Lucy,2014.0,89.0,"Action,Sci-Fi,Thriller",6.4,403194.0,lucy,Action,Lucy,Uni.,126700000.0,336700000.0,2014.0,463400000.0,lucy
84,2013-12-25,Lone Survivor,40000000.0,125095601.0,149804632.0,109804632.0,2.7451158,2013,lone survivor,tt1091191,Lone Survivor,Lone Survivor,2013.0,121.0,"Action,Biography,Drama",7.5,246641.0,lone survivor,Action,Lone Survivor,Uni.,125100000.0,29700000.0,2013.0,154800000.0,lone survivor
85,1989-11-22,Back to the Future Part II,40000000.0,118450002.0,332000000.0,292000000.0,7.3,1989,back to the future part ii,,,,,,,,,,Unknown,,,,,,,
86,1999-09-24,Double Jeopardy,40000000.0,116735231.0,177835231.0,137835231.0,3.445880775,1999,double jeopardy,,,,,,,,,,Unknown,,,,,,,
87,2003-07-25,Spy Kids 3-D: Game Over,40000000.0,111760631.0,167851995.0,127851995.0,3.196299875,2003,spy kids 3-d game over,,,,,,,,,,Unknown,,,,,,,
88,1996-07-24,A Time to Kill,40000000.0,108766007.0,152266007.0,112266007.0,2.806650175,1996,a time to kill,,,,,,,,,,Unknown,,,,,,,
89,1992-07-01,A League of Their Own,40000000.0,107533925.0,132440066.0,92440066.0,2.31100165,1992,a league of their own,,,,,,,,,,Unknown,,,,,,,
90,2016-06-10,The Conjuring 2: The Enfield Poltergeist,40000000.0,102470008.0,311262102.0,271262102.0,6.78155255,2016,the conjuring 2 the enfield poltergeist,,,,,,,,,,Unknown,,,,,,,
91,2010-10-01,The Social Network,40000000.0,96962694.0,224922135.0,184922135.0,4.623053375,2010,the social network,tt1285016,The Social Network,The Social Network,2010.0,120.0,"Biography,Drama",7.7,568578.0,the social network,Biography,The Social Network,Sony,97000000.0,128000000.0,2010.0,225000000.0,the social network
92,2009-08-07,Julie & Julia,40000000.0,94125426.0,126646119.0,86646119.0,2.166152975,2009,julie & julia,,,,,,,,,,Unknown,,,,,,,
93,2009-02-06,He's Just Not That Into You,40000000.0,93953653.0,181053657.0,141053657.0,3.526341425,2009,he's just not that into you,,,,,,,,,,Unknown,,,,,,,
94,2017-02-10,John Wick: Chapter Two,40000000.0,92029184.0,171350009.0,131350009.0,3.283750225,2017,john wick chapter two,,,,,,,,,,Unknown,John Wick: Chapter Two,LG/S,92000000.0,79500000.0,2017.0,171500000.0,john wick chapter two
95,2016-01-15,Ride Along 2,40000000.0,90862685.0,124827316.0,84827316.0,2.1206829,2016,ride along 2,tt2869728,Ride Along 2,Ride Along 2,2016.0,102.0,"Action,Comedy,Crime",5.9,48688.0,ride along 2,Action,Ride Along 2,Uni.,91200000.0,33400000.0,2016.0,124600000.0,ride along 2
96,2006-04-14,Scary Movie 4,40000000.0,90710620.0,178710620.0,138710620.0,3.4677655,2006,scary movie 4,,,,,,,,,,Unknown,,,,,,,
97,2015-03-27,Get Hard,40000000.0,90411453.0,106511453.0,66511453.0,1.662786325,2015,get hard,tt2561572,Get Hard,Get Hard,2015.0,100.0,"Comedy,Crime",6.0,111187.0,get hard,Comedy,Get Hard,WB,90400000.0,21400000.0,2015.0,111800000.0,get hard
98,2000-02-04,Scream 3,40000000.0,89138076.0,161838076.0,121838076.0,3.0459519,2000,scream 3,,,,,,,,,,Unknown,,,,,,,
99,1990-05-24,Back to the Future Part III,40000000.0,88055283.0,244088654.0,204088654.0,5.10221635,1990,back to the future part iii,,,,,,,,,,Unknown,,,,,,,
100,2016-10-14,The Accountant,40000000.0,86260045.0,152962083.0,112962083.0,2.824052075,2016,the accountant,tt2140479,The Accountant,The Accountant,2016.0,128.0,"Action,Crime,Drama",7.3,233022.0,the accountant,Action,The Accountant,WB,86300000.0,68900000.0,2016.0,155200000.0,the accountant
1,2014-11-14,Dumb and Dumber To,40000000.0,86208010.0,156553592.0,116553592.0,2.9138398,2014,dumb and dumber to,tt2096672,Dumb and Dumber To,Dumb and Dumber To,2014.0,109.0,"Adventure,Comedy",5.6,118646.0,dumb and dumber to,Adventure,Dumb and Dumber To,Uni.,86200000.0,83600000.0,2014.0,169800000.0,dumb and dumber to
2,2014-04-25,The Other Woman,40000000.0,83911193.0,195111193.0,155111193.0,3.877779825,2014,the other woman,tt2203939,The Other Woman,The Other Woman,2014.0,109.0,"Comedy,Romance",6.0,122889.0,the other woman,Comedy,,,,,,,
3,1992-11-13,Bram Stoker's Dracula,40000000.0,82522790.0,215862692.0,175862692.0,4.3965673,1992,bram stoker's dracula,,,,,,,,,,Unknown,,,,,,,
4,2006-02-17,Eight Below,40000000.0,81612565.0,120455994.0,80455994.0,2.01139985,2006,eight below,,,,,,,,,,Unknown,,,,,,,
5,1999-12-24,The Talented Mr. Ripley,40000000.0,81292135.0,128792135.0,88792135.0,2.219803375,1999,the talented mr. ripley,,,,,,,,,,Unknown,,,,,,,
6,2015-09-25,The Intern,40000000.0,75764672.0,197115710.0,157115710.0,3.92789275,2015,the intern,tt2361509,The Intern,The Intern,2015.0,121.0,"Comedy,Drama",7.1,191494.0,the intern,Comedy,The Intern,WB,75800000.0,118800000.0,2015.0,194600000.0,the intern
7,1992-09-25,The Last of the Mohicans,40000000.0,75505856.0,75505856.0,35505856.0,0.8876464,1992,the last of the mohicans,,,,,,,,,,Unknown,,,,,,,
8,2004-10-29,Ray,40000000.0,75305995.0,124823094.0,84823094.0,2.12057735,2004,ray,,,,,,,,,,Unknown,,,,,,,
9,2005-04-01,Sin City,40000000.0,74103820.0,158527918.0,118527918.0,2.96319795,2005,sin city,,,,,,,,,,Unknown,,,,,,,
10,2015-10-16,Bridge of Spies,40000000.0,72313754.0,162498338.0,122498338.0,3.06245845,2015,bridge of spies,tt3682448,Bridge of Spies,Bridge of Spies,2015.0,142.0,"Drama,History,Thriller",7.6,263004.0,bridge of spies,Drama,Bridge of Spies,BV,72300000.0,93200000.0,2015.0,165500000.0,bridge of spies
11,2008-02-22,Vantage Point,40000000.0,72266306.0,150886329.0,110886329.0,2.772158225,2008,vantage point,,,,,,,,,,Unknown,,,,,,,
12,2009-03-20,"I Love You, Man",40000000.0,72013010.0,92302502.0,52302502.0,1.30756255,2009,"i love you, man",,,,,,,,,,Unknown,,,,,,,
13,2001-11-09,Shallow Hal,40000000.0,70836296.0,70836296.0,30836296.0,0.7709074,2001,shallow hal,,,,,,,,,,Unknown,,,,,,,
14,1991-12-20,JFK,40000000.0,70405498.0,205400000.0,165400000.0,4.135,1991,jfk,,,,,,,,,,Unknown,,,,,,,
15,2006-01-27,Big Momma's House 2,40000000.0,70165972.0,137047376.0,97047376.0,2.4261844,2006,big momma's house 2,,,,,,,,,,Unknown,,,,,,,
16,2018-09-21,The House with a Clock in its Walls,40000000.0,68549695.0,126331750.0,86331750.0,2.15829375,2018,the house with a clock in its walls,tt2119543,The House with a Clock in Its Walls,The House with a Clock in Its Walls,2018.0,105.0,"Comedy,Fantasy,Horror",6.0,32995.0,the house with a clock in its walls,Comedy,The House With A Clock In Its Walls,Uni.,68500000.0,62900000.0,2018.0,131400000.0,the house with a clock in its walls
17,2016-11-04,Hacksaw Ridge,40000000.0,67209615.0,168904682.0,128904682.0,3.22261705,2016,hacksaw ridge,tt2119532,Hacksaw Ridge,Hacksaw Ridge,2016.0,139.0,"Biography,Drama,History",8.1,366904.0,hacksaw ridge,Biography,Hacksaw Ridge,LGF,67200000.0,108100000.0,2016.0,175300000.0,hacksaw ridge
18,2001-03-02,The Mexican,40000000.0,66808615.0,145238250.0,105238250.0,2.63095625,2001,the mexican,,,,,,,,,,Unknown,,,,,,,
19,2009-08-28,The Final Destination,40000000.0,66477700.0,187384627.0,147384627.0,3.684615675,2009,the final destination,,,,,,,,,,Unknown,,,,,,,
20,2009-04-17,17 Again,40000000.0,64167069.0,139474906.0,99474906.0,2.48687265,2009,17 again,,,,,,,,,,Unknown,,,,,,,
21,2011-02-18,Unknown,40000000.0,63686397.0,136123083.0,96123083.0,2.403077075,2011,unknown,tt1401152,Unknown,Unknown,2011.0,113.0,"Action,Mystery,Thriller",6.9,235167.0,unknown,Action,Unknown,WB,63700000.0,67099999.0,2011.0,130799999.0,unknown
22,2010-06-04,Get Him to the Greek,40000000.0,61153526.0,91455875.0,51455875.0,1.286396875,2010,get him to the greek,tt1226229,Get Him to the Greek,Get Him to the Greek,2010.0,109.0,"Adventure,Comedy,Music",6.4,161653.0,get him to the greek,Adventure,Get Him to the Greek,Uni.,61000000.0,30300000.0,2010.0,91300000.0,get him to the greek
23,2003-11-21,Gothika,40000000.0,59588068.0,141484812.0,101484812.0,2.5371203,2003,gothika,,,,,,,,,,Unknown,,,,,,,
24,2001-11-30,Behind Enemy Lines,40000000.0,58855732.0,58855732.0,18855732.0,0.4713933,2001,behind enemy lines,,,,,,,,,,Unknown,,,,,,,
25,2011-03-18,The Lincoln Lawyer,40000000.0,58009200.0,87145086.0,47145086.0,1.17862715,2011,the lincoln lawyer,tt1189340,The Lincoln Lawyer,The Lincoln Lawyer,2011.0,118.0,"Crime,Drama,Thriller",7.3,196109.0,the lincoln lawyer,Crime,The Lincoln Lawyer,LGF,58000000.0,17000000.0,2011.0,75000000.0,the lincoln lawyer
26,2004-10-15,Shall We Dance?,40000000.0,57887882.0,118097882.0,78097882.0,1.95244705,2004,shall we dance?,,,,,,,,,,Unknown,,,,,,,
27,2006-08-25,Invincible,40000000.0,57806952.0,58501127.0,18501127.0,0.462528175,2006,invincible,,,,,,,,,,Unknown,,,,,,,
28,2013-02-15,Escape From Planet Earth,40000000.0,57012977.0,74156610.0,34156610.0,0.85391525,2013,escape from planet earth,tt0765446,Escape from Planet Earth,Escape from Planet Earth,2013.0,89.0,"Adventure,Animation,Comedy",5.9,23298.0,escape from planet earth,Adventure,Escape From Planet Earth,Wein.,57000000.0,17600000.0,2013.0,74600000.0,escape from planet earth
29,1998-07-10,Small Soldiers,40000000.0,55143823.0,71743823.0,31743823.0,0.793595575,1998,small soldiers,,,,,,,,,,Unknown,,,,,,,
30,1997-07-31,Spawn,40000000.0,54979992.0,87949859.0,47949859.0,1.198746475,1997,spawn,,,,,,,,,,Unknown,,,,,,,
31,2014-11-26,Horrible Bosses 2,40000000.0,54445357.0,105945357.0,65945357.0,1.648633925,2014,horrible bosses 2,tt2170439,Horrible Bosses 2,Horrible Bosses 2,2014.0,108.0,"Comedy,Crime",6.3,144442.0,horrible bosses 2,Comedy,Horrible Bosses 2,WB,54400000.0,53200000.0,2014.0,107600000.0,horrible bosses 2
32,2002-01-25,The Count of Monte Cristo,40000000.0,54228104.0,75389090.0,35389090.0,0.88472725,2002,the count of monte cristo,,,,,,,,,,Unknown,,,,,,,
33,2006-10-20,The Prestige,40000000.0,53089891.0,104407366.0,64407366.0,1.61018415,2006,the prestige,,,,,,,,,,Unknown,,,,,,,
34,2006-06-16,The Lake House,40000000.0,52330111.0,114830111.0,74830111.0,1.870752775,2006,the lake house,,,,,,,,,,Unknown,,,,,,,
35,2010-07-09,Predators,40000000.0,52000688.0,127234389.0,87234389.0,2.180859725,2010,predators,tt1424381,Predators,Predators,2010.0,107.0,"Action,Adventure,Sci-Fi",6.4,199764.0,predators,Action,Predators,Fox,52000000.0,75200000.0,2010.0,127200000.0,predators
36,2012-08-15,The Odd Life of Timothy Green,40000000.0,51853450.0,55249159.0,15249159.0,0.381228975,2012,the odd life of timothy green,tt1462769,The Odd Life of Timothy Green,The Odd Life of Timothy Green,2012.0,105.0,"Comedy,Drama,Family",6.6,42770.0,the odd life of timothy green,Comedy,The Odd Life of Timothy Green,BV,51900000.0,4200000.0,2012.0,56100000.0,the odd life of timothy green
37,1987-07-31,The Living Daylights,40000000.0,51185000.0,191200000.0,151200000.0,3.78,1987,the living daylights,,,,,,,,,,Unknown,,,,,,,
38,2006-12-08,Apocalypto,40000000.0,50866635.0,121032272.0,81032272.0,2.0258068,2006,apocalypto,,,,,,,,,,Unknown,,,,,,,
39,2007-02-14,Music and Lyrics,40000000.0,50572589.0,146196885.0,106196885.0,2.654922125,2007,music and lyrics,,,,,,,,,,Unknown,,,,,,,
40,1986-06-18,Legal Eagles,40000000.0,49851591.0,49851591.0,9851591.0,0.246289775,1986,legal eagles,,,,,,,,,,Unknown,,,,,,,
41,2004-03-12,Secret Window,40000000.0,47958031.0,92111551.0,52111551.0,1.302788775,2004,secret window,,,,,,,,,,Unknown,,,,,,,
42,2005-08-12,The Skeleton Key,40000000.0,47907715.0,92256918.0,52256918.0,1.30642295,2005,the skeleton key,,,,,,,,,,Unknown,,,,,,,
43,2014-06-20,Jersey Boys,40000000.0,47047013.0,65282732.0,25282732.0,0.6320683,2014,jersey boys,tt1742044,Jersey Boys,Jersey Boys,2014.0,134.0,"Biography,Drama,Music",6.8,30410.0,jersey boys,Biography,Jersey Boys,WB,47000000.0,20600000.0,2014.0,67600000.0,jersey boys
44,2008-05-02,Made of Honor,40000000.0,46012734.0,106548738.0,66548738.0,1.66371845,2008,made of honor,,,,,,,,,,Unknown,,,,,,,
45,1997-11-21,The Rainmaker,40000000.0,45916769.0,45916769.0,5916769.0,0.147919225,1997,the rainmaker,,,,,,,,,,Unknown,,,,,,,
46,1992-02-07,Medicine Man,40000000.0,44948240.0,44948240.0,4948240.0,0.123706,1992,medicine man,,,,,,,,,,Unknown,,,,,,,
47,1997-12-12,Amistad,40000000.0,44212592.0,58250151.0,18250151.0,0.456253775,1997,amistad,,,,,,,,,,Unknown,,,,,,,
48,2014-05-30,A Million Ways to Die in The West,40000000.0,42720965.0,86778557.0,46778557.0,1.169463925,2014,a million ways to die in the west,tt2557490,A Million Ways to Die in the West,A Million Ways to Die in the West,2014.0,116.0,"Comedy,Western",6.1,160534.0,a million ways to die in the west,Comedy,A Million Ways to Die in the West,Uni.,43100000.0,44100000.0,2014.0,87200000.0,a million ways to die in the west
49,2011-08-12,Final Destination 5,40000000.0,42587643.0,155011165.0,115011165.0,2.875279125,2011,final destination 5,tt1622979,Final Destination 5,Final Destination 5,2011.0,92.0,Horror,5.9,98061.0,final destination 5,Horror,Final Destination 5,WB (NL),42600000.0,115300000.0,2011.0,157900000.0,final destination 5
50,2018-11-16,Widows,40000000.0,42402632.0,73866088.0,33866088.0,0.8466522,2018,widows,tt4218572,Widows,Widows,2018.0,129.0,"Crime,Drama,Thriller",7.0,61615.0,widows,Crime,Widows,Fox,42400000.0,33600000.0,2018.0,76000000.0,widows
51,2005-04-08,Fever Pitch,40000000.0,42071069.0,50071069.0,10071069.0,0.251776725,2005,fever pitch,,,,,,,,,,Unknown,,,,,,,
52,2007-12-25,Aliens vs. Predator - Requiem,40000000.0,41797066.0,128884494.0,88884494.0,2.22211235,2007,aliens vs. predator - requiem,,,,,,,,,,Unknown,,,,,,,
53,2007-12-25,The Water Horse: Legend of the Deep,40000000.0,40412817.0,103429755.0,63429755.0,1.585743875,2007,the water horse legend of the deep,,,,,,,,,,Unknown,,,,,,,
54,2014-07-18,Sex Tape,40000000.0,38543473.0,126069509.0,86069509.0,2.151737725,2014,sex tape,tt1956620,Sex Tape,Sex Tape,2014.0,94.0,"Comedy,Romance",5.1,100520.0,sex tape,Comedy,Sex Tape,Sony,38500000.0,87500000.0,2014.0,126000000.0,sex tape
55,2011-04-15,Scream 4,40000000.0,38180928.0,95989590.0,55989590.0,1.39973975,2011,scream 4,tt1262416,Scream 4,Scream 4,2011.0,111.0,"Horror,Mystery",6.2,118779.0,scream 4,Horror,Scream 4,W/Dim.,38200000.0,59000000.0,2011.0,97200000.0,scream 4
56,1994-12-21,Ri¢hie Ri¢h,40000000.0,38087756.0,38087756.0,-1912244.0,-0.0478061,1994,ri¢hie ri¢h,,,,,,,,,,Unknown,,,,,,,
57,2000-08-11,Autumn in New York,40000000.0,37752931.0,90717684.0,50717684.0,1.2679421,2000,autumn in new york,,,,,,,,,,Unknown,,,,,,,
58,2011-03-18,Paul,40000000.0,37412945.0,101162106.0,61162106.0,1.52905265,2011,paul,tt1092026,Paul,Paul,2011.0,104.0,"Adventure,Comedy,Sci-Fi",7.0,220567.0,paul,Adventure,Paul,Uni.,37400000.0,60600000.0,2011.0,98000000.0,paul
59,2012-12-19,The Guilt Trip,40000000.0,37134215.0,41294674.0,1294674.0,0.03236685,2012,the guilt trip,tt1694020,The Guilt Trip,The Guilt Trip,2012.0,95.0,"Comedy,Drama",5.8,33702.0,the guilt trip,Comedy,The Guilt Trip,Par.,37100000.0,4700000.0,2012.0,41800000.0,the guilt trip
60,2011-08-26,Colombiana,40000000.0,36665854.0,72295262.0,32295262.0,0.80738155,2011,colombiana,tt1657507,Colombiana,Colombiana,2011.0,108.0,"Action,Drama,Thriller",6.4,87659.0,colombiana,Action,Colombiana,TriS,36700000.0,24300000.0,2011.0,61000000.0,colombiana
61,1999-02-26,8MM,40000000.0,36443442.0,96398826.0,56398826.0,1.40997065,1999,8mm,,,,,,,,,,Unknown,,,,,,,
62,2018-01-12,The Commuter,40000000.0,36343858.0,101985431.0,61985431.0,1.549635775,2018,the commuter,tt1590193,The Commuter,The Commuter,2018.0,105.0,"Action,Mystery,Thriller",6.3,83114.0,the commuter,Action,The Commuter,LGF,36300000.0,83600000.0,2018.0,119900000.0,the commuter
63,2000-02-18,Hanging Up,40000000.0,36037909.0,51867723.0,11867723.0,0.296693075,2000,hanging up,,,,,,,,,,Unknown,,,,,,,
64,1991-03-01,The Doors,40000000.0,34416893.0,34416893.0,-5583107.0,-0.139577675,1991,the doors,,,,,,,,,,Unknown,,,,,,,
65,1999-08-20,Mickey Blue Eyes,40000000.0,33864342.0,53864342.0,13864342.0,0.34660855,1999,mickey blue eyes,,,,,,,,,,Unknown,,,,,,,
66,2000-10-20,Pay it Forward,40000000.0,33508922.0,55696705.0,15696705.0,0.392417625,2000,pay it forward,,,,,,,,,,Unknown,,,,,,,
67,2011-04-08,Arthur,40000000.0,33035397.0,47787943.0,7787943.0,0.194698575,2011,arthur,tt1334512,Arthur,Arthur,2011.0,110.0,"Comedy,Romance",5.7,49013.0,arthur,Comedy,,,,,,,
68,2008-03-21,Drillbit Taylor,40000000.0,32862104.0,49686263.0,9686263.0,0.242156575,2008,drillbit taylor,,,,,,,,,,Unknown,,,,,,,
69,2016-12-21,Patriots Day,40000000.0,31886361.0,52837989.0,12837989.0,0.320949725,2016,patriots day,tt4572514,Patriots Day,Patriots Day,2016.0,133.0,"Action,Crime,Drama",7.4,76204.0,patriots day,Action,Patriots Day,LGF,31900000.0,18700000.0,2016.0,50600000.0,patriots day
70,2011-12-25,Extremely Loud and Incredibly Close,40000000.0,31847881.0,55247881.0,15247881.0,0.381197025,2011,extremely loud and incredibly close,,,,,,,,,,Unknown,,,,,,,
71,1994-07-01,The Shadow,40000000.0,31835600.0,31835600.0,-8164400.0,-0.20411,1994,the shadow,,,,,,,,,,Unknown,,,,,,,
72,2008-11-26,Transporter 3,40000000.0,31715062.0,107235592.0,67235592.0,1.6808898,2008,transporter 3,,,,,,,,,,Unknown,,,,,,,
73,2010-11-10,Morning Glory,40000000.0,31011732.0,59795070.0,19795070.0,0.49487675,2010,morning glory,tt1126618,Morning Glory,Morning Glory,2010.0,107.0,"Comedy,Drama,Romance",6.5,67367.0,morning glory,Comedy,Morning Glory,Par.,31000000.0,29000000.0,2010.0,60000000.0,morning glory
74,2005-11-09,Get Rich or Die Tryin',40000000.0,30981850.0,46666955.0,6666955.0,0.166673875,2005,get rich or die tryin',,,,,,,,,,Unknown,,,,,,,
75,2019-05-03,Long Shot,40000000.0,30202860.0,43711031.0,3711031.0,0.092775775,2019,long shot,tt2139881,Long Shot,Long Shot,2019.0,125.0,"Comedy,Romance",7.2,12814.0,long shot,Comedy,,,,,,,
76,2000-08-25,The Art of War,40000000.0,30199105.0,30199105.0,-9800895.0,-0.245022375,2000,the art of war,,,,,,,,,,Unknown,,,,,,,
77,2013-12-25,Grudge Match,40000000.0,29807260.0,69807260.0,29807260.0,0.7451815,2013,grudge match,tt1661382,Grudge Match,Grudge Match,2013.0,113.0,"Comedy,Drama,Sport",6.4,54080.0,grudge match,Comedy,Grudge Match,WB,29800000.0,15100000.0,2013.0,44900000.0,grudge match
78,2000-08-11,Bless the Child,40000000.0,29374178.0,40435694.0,435694.0,0.01089235,2000,bless the child,,,,,,,,,,Unknown,,,,,,,
79,2005-11-23,Rent,40000000.0,29077547.0,31670620.0,-8329380.0,-0.2082345,2005,rent,,,,,,,,,,Unknown,,,,,,,
80,1999-04-02,The Out-of-Towners,40000000.0,28544120.0,28544120.0,-11455880.0,-0.286397,1999,the out-of-towners,,,,,,,,,,Unknown,,,,,,,
